INDONESIA/ENG,ZUFRASI,,KAMUS INDONESIA/ENG - ZUFRASI,,
kecil,kekhsya,,,,
kecuali,ruwasi,,,,
kedip,ngega,,,,
kedudukan,semang,,,,
kedut,ngega,,,,
keep,meku,,,,
kegilaan,cazika,,,,
kehendak,khizam,,,,
keinginan,wabu,,,,
kejap,ngega,,,,
kekal,anasyi,,,,
kekayaan,nekhsya,,,,
kekuasaan,syaza,,,,
kekuatan,syaza,,,,
kelam,cesa,,,,
kelana,ngesakha,,,,
kelar,hemesa,,,,
kelelahan,sazu,,,,
keliling,ngesakha,,,,
keliru,hasa,,,,
kelompok,nadha,,,,
kemampuan,syaza,,,,
kembali,usad,,,,
kemudian,hemesa,,,,
kenakan,jangaz,,,,
kenal,haza,,,,
kenang,idam,,,,
kental,cesa,,,,
kepada,jasya,,,,
kepala,jasa,,,,
kepribadian,nusyi,,,,
kepung,nguku,,,,
kepunyaan,juta,,,,
kerabat,habsyaka,,,,
keramaian,kawaz,,,,
keras,syaza,,,,
kering,sazu,,,,
kerumun,kawaz,,,,
kerumunan,kawaz,,,,
kerut,ngega,,,,
kesal,nekhri,,,,
kesempatan,jesuba,,,,
ketika,ham,,,,
keuntungan,ukhmud,,,,
keyakinan,zangikh,,,,
khayal,wabu,,,,
kid,ahl-nekhi,,,,
kikir,nafis,,,,
kilau,neknga,,,,
kill,wami,,,,
kind,aki,,,,
kindness,nusyi,,,,
kisah,kihasa,,,,
kita,a,,,,
kitab,nung,,,,
kneel,mukhsyung,,,,
know,khasuki,,,,
knowledge,khasang,,,,
kokoh,jasyam,,,,
komando,jikhma,,,,
kompeten,baka,,,,
komplet,umu,,,,
komplit,umu,,,,
komunitas,nadha,,,,
konsekuensi,syawja,,,,
koordinat,semang,,,,
kosong,mizasya,,,,
kota,ngoma,,,,
kuasa,syaza,,,,
kuat,syaza,,,,
kubur,makha,,,,
kuburan,makha,,,,
kukuh,mecang,,,,
kumpul,kawaz,,,,
kumpulan,nadha,,,,
kurang,makhja,,,,
kurung,nguku,,,,
kutuk,nasa,,,,
kutukan,nasa,,,,
lagi,usad,,,,
lagu,hubaka,,,,
lahir,nadu,,,,
lain,nesya,,,,
lain,nesya,,,,
laju,gasakh,,,,
laki,jekiza,,,,
laki-laki,jekiza,,,,
laknat,nasa,,,,
lakon,kihasa,,,,
laku,nusyi,,,,
lalai,suja,,,,
lalu,husya,,,,
lambang,makhsya,,,,
lampau,hisa,,,,
lampau,hisa,,,,
lanang,jekiza,,,,
land,ahr-makha,,,,
landas,sakhsya,,,,
landasan,sakhsya,,,,
landasan,sakhsya,,,,
langgeng,anasyi,,,,
langgeng,anasyi,,,,
langit,ahr-sadim,,,,
langit,ahr-sadim,,,,
langit malam,ahr-sadim,,,,
langit senja,ahr-sadim,,,,
langit yang tampak dari bumi,ahr-sadim,,,,
langit-langit,ahr-sadim,,,,
langkah,sakhsya,,,,
language,nanyaha,,,,
lantaran,syawja,,,,
lantas,sakhma,,,,
lara,haka,,,,
larang,sakad,,,,
large,,,,,
larutan,ahr-razik,,,,
later,hemesa,,,,
latih,agak,,,,
laut,sabu,,,,
lautan,sabu,,,,
law,asyam,,,,
layak,jakhma,,,,
layak,jakhma,,,,
layak,jakhma,,,,
layaknya,hekuja,,,,
layan,gaha,,,,
layanan,gaha,,,,
layu,sazu,,,,
layuh,sazu,,,,
lazy,sazu,,,,
lead,ngejasa,,,,
lead,jakhsyu,,,,
leader,ngejasa,,,,
lebat,jasyam,,,,
lebih,ngaza,,,,
lebur,amu,,,,
legal,asyam,,,,
lelaki,jekiza,,,,
lelap,sesa,,,,
leleh,amu,,,,
lemah,sazu,,,,
lembab,naha,,,,
lembayung,hoym,,,,
lembut,hoym,,,,
lena,sekha,,,,
lengah,suja,,,,
lengkap,umu,,,,
lengthy,jakha,,,,
lenyap,nyisa,,,,
lepas,nyisa,,,,
lestari,anasyi,,,,
let,nizak,,,,
letak,semang,,,,
letakkan,makha,,,,
letih,sazu,,,,
letoi,sazu,,,,
level,hemamu,,,,
level,kama,,,,
lewat,husya,,,,
liberated,weksenga,,,,
library,narala,,,,
licin,naha,,,,
lidah,sisya,,,,
lie,syuhma,,,,
life,ahr-taba,,,,
lift,gusad,,,,
light,ahr-reka,,,,
lihat,jakhsyad,,,,
like,hekuja,,,,
like,syozakh,,,,
limit,ruwa,,,,
limpah,kuba,,,,
lindung,khabud,,,,
lineage,hishisa,,,,
lingkar,usad,,,,
lingkungan,hengima,,,,
liput,khabud,,,,
liquid,ahr-razik,,,,
lirik,jakhsyad,,,,
listen,madnga,,,,
live,taba,,,,
load,waha,,,,
location,semang,,,,
logam,soca,,,,
logam berat,soca,,,,
logika,khasang,,,,
lokasi,semang,,,,
long,jakha,,,,
longgar,gabu,,,,
lontar,anaz,,,,
look,jakhsyad,,,,
loose,gabu,,,,
loot,gakanya,,,,
lose,mukhsyung,,,,
lost,hasa,,,,
love,rikhma,,,,
lovely,ikhsya,,,,
low,kekhsya,,,,
loyal,hemiza,,,,
loyo,sazu,,,,
luas,kaza,,,,
lucky,alukhmud,,,,
luka,haka,,,,
luka,haka,,,,
luka,haka,,,,
luka-luka,haka,,,,
lunglai,sazu,,,,
lupa,suja,,,,
lurus,mecang,,,,
lush,jasyam,,,,
lust,wabu,,,,
lust,cazika,,,,
maaf,awjukh,,,,
magnet,wakhe,,,,
magnet,wakhe,,,,
magnetic,wakhe,,,,
magnetik,wakhe,,,,
magrib,wasa,,,,
main,ikhmi,,,,
majestic,wusiza,,,,
maka,hujaza,,,,
makam,makha,,,,
makan,wanga,,,,
makanan,wanga,,,,
make,rijma,,,,
maki,waka,,,,
makmur,ngaza,,,,
makmur,ngaza,,,,
makmur,kuba,,,,
maksud,hedaga,,,,
mala,jemanga,,,,
malaikat,jemanga,,,,
malam,wasa,,,,
malam hari,wasa,,,,
malang,khanya,,,,
malang,khanya,,,,
malapetaka,jemanga,,,,
malas,sazu,,,,
male,jekiza,,,,
malu,hasa,,,,
mampat,mumus,,,,
mampu,niha,,,,
man,jekiza,,,,
mandatory,bagin,,,,
mandiri,bakhsyiki,,,,
mani,aza,,,,
manusia,ahl-wakhuhiza,,,,
many,nakha,,,,
map,jema,,,,
marah,waka,,,,
mark,makhsya,,,,
martabat,hemamu,,,,
masa,ham,,,,
masa lalu,hisa,,,,
masculine,jekiza,,,,
masih,gesa,,,,
masing-masing,miza,,,,
mass,waha,,,,
massa,waha,,,,
masses,waha,,,,
masuk,khabud,,,,
masyarakat,nadha,,,,
mata,wama,,,,
matahari,ahr-wamanyaki,,,,
matahari,ahr-wamanyaki,,,,
match,jasyala,,,,
match,nyasi,,,,
mati,wami,,,,
mau,wabu,,,,
measure,gasakh,,,,
meet,wi,,,,
melalui,jahnaz,,,,
melanggar,nakhma,,,,
melarang,sakad,,,,
melayani,gaha,,,,
melewati,jahnaz,,,,
melihat,jakhsyad,,,,
melihat,jakhsyad,,,,
melimpah,kuba,,,,
melingkar,usad,,,,
meliputi,khabud,,,,
melirik,jakhsyad,,,,
melody,hubaka,,,,
melt,amu,,,,
memaksa,jangha,,,,
memandang,jakhsyad,,,,
memandu,jakhsyu,,,,
memasuki,wusa,,,,
membawa,naba,,,,
membuat,rijma,,,,
memikat,sekha,,,,
memikat,sekha,,,,
memiliki,juta,,,,
memory,idam,,,,
memperoleh,niha,,,,
memulai,wusa,,,,
menari,maki,,,,
menarik,sekha,,,,
menarik,sekha,,,,
mendengar,madnga,,,,
mengamini,haza,,,,
mengangkut,naba,,,,
mengarahkan,jakhsyu,,,,
mengatur,amuk,,,,
mengenai,mekhma,,,,
mengenal,haza,,,,
mengenali,haza,,,,
mengenang,idam,,,,
mengerti,khasuki,,,,
mengerti,khasuki,,,,
menggadaikan,cakhmi,,,,
menghargai,jesyusi,,,,
menghindar,esa,,,,
meninggal,wami,,,,
menjauh,esa,,,,
menolak,nakhma,,,,
mentari,ahr-wamanyaki,,,,
mentari,ahr-wamanyaki,,,,
menuju,angakh,,,,
menyatu,amu,,,,
menyesal,heha,,,,
menyetujui,haza,,,,
merata,kama,,,,
mercy,awjukh,,,,
merdeka,weksenga,,,,
merdeka,weksenga,,,,
mereka,syizaha,,,,
mereka,syizaha,,,,
merge,amu,,,,
merupakan,asyasa,,,,
message,kihasa,,,,
messenger,jemanga,,,,
mesti,bagin,,,,
metal,soca,,,,
meyakini,zangikh,,,,
middle,akhmaka,,,,
milik,juta,,,,
miliknya,syiza,,,,
mind,khasang,,,,
minta,jikhma,,,,
minum,khaya,,,,
minus,makhja,,,,
mirip,hekuja,,,,
miserly,nekhri,,,,
misguided,hasa,,,,
mistreat,mikhsya,,,,
mix,amu,,,,
mixture,ahr-razik,,,,
mockery,waka,,,,
modify,cakhmi,,,,
moksa,huri,,,,
moksha,huri,,,,
momen,totekh,,,,
moment,totekh,,,,
month,ahr-nusakh,,,,
moon,ahr-nusakh,,,,
more,ngaza,,,,
more,usad,,,,
morning,hizad,,,,
mortgage,cakhmi,,,,
motion,gasakh,,,,
motive,khizam,,,,
mountain,cukhu,,,,
mountains,cukhu,,,,
move,mekhahina,,,,
movement,gasakh,,,,
mow,mena,,,,
mudah,wusya,,,,
mujur,alukhmud,,,,
mula,wusa,,,,
mula,wusa,,,,
mulai,wusa,,,,
mulia,wusiza,,,,
mumpuni,baka,,,,
muncul,nadu,,,,
murder,wami,,,,
murni,huri,,,,
musibah,nasa,,,,
music,hubaka,,,,
musik,hubaka,,,,
musim,wuhi,,,,
muslihat,miju,,,,
musnah,juha,,,,
must,bagin,,,,
mustahak,jakhma,,,,
musyawarah,wulabaka,,,,
mute,nihu,,,,
mutual,hasi,,,,
nafas,khaya,,,,
nafsu,cazika,,,,
nahas,khanya,,,,
naik,nadha,,,,
nalar,khasang,,,,
naluri,khasuki,,,,
naluriah,khasuki,,,,
nama,khata,,,,
name,khata,,,,
namely,zazimu,,,,
namun,maji,,,,
nan,zad,,,,
napas,khaya,,,,
nasib,mangsyi,,,,
nasib baik,alukhmud,,,,
nation,nadha,,,,
nature,ahr-asa,,,,
naung,khabud,,,,
necessary,jakhma,,,,
need,numu,,,,
negatif,makhja,,,,
negative,makhja,,,,
neglect,suja,,,,
neglected,anaz,,,,
negligent,suja,,,,
negosiasi,kekhsya,,,,
negotiate,wulabaka,,,,
negotiation,wulabaka,,,,
never,sakad,,,,
new,tu,,,,
niat,hedaga,,,,
night,wasa,,,,
night sky,ahr-sadim,,,,
nilai,khisaz,,,,
nisbi,hewu,,,,
niscaya,gesa,,,,
noble,wusiza,,,,
noise,hubaka,,,,
none,mizasya,,,,
noon,hizad,,,,
norm,asyam,,,,
norma,asyam,,,,
not,mang,,,,
not yet,jeka,,,,
numerous,nakha,,,,
nurani,khizam,,,,
nurture,agak,,,,
nya,syiza,,,,
nyala,naka,,,,
nyata,asya,,,,
nyawa,ahr-taba,,,,
oath,huwja,,,,
obedient,mam,,,,
object,nekhsya,,,,
object,nekhsya,,,,
objek,nekhsya,,,,
observe,jakhsyad,,,,
obsesi,cazika,,,,
obsession,cazika,,,,
obstruct,mumus,,,,
obtain,niha,,,,
ocean,sabu,,,,
offspring,ahl-nekhi,,,,
oleh,ose,,,,
ombak,cemaka,,,,
on top of,ama,,,,
oneself,haza,,,,
only,ruwa,,,,
open,musu,,,,
opportunity,jesuba,,,,
oppress,mikhsya,,,,
or,amabu,,,,
or,amabu,,,,
orang,ahl-wakhuhiza,,,,
order,jikhma,,,,
organize,amuk,,,,
origin,ahr-mukha,,,,
other,nesya,,,,
other than,ruwasi,,,,
out of,syaki,,,,
overpass,akhmakala,,,,
own,juta,,,,
owned by,juta,,,,
packed,mumus,,,,
pada,jasya,,,,
pada waktu yang sama,syakh,,,,
padanan,jasyala,,,,
padang,cuku,,,,
padat,jasyam,,,,
pagi,hizad,,,,
pagi,hizad,,,,
paham,khasuki,,,,
pain,haka,,,,
painful,haka,,,,
pair,nyasi,,,,
pak,aza,,,,
pakai,jangaz,,,,
paksa,jangha,,,,
palsu,hewu,,,,
panas,naka,,,,
pandai,aki,,,,
pandang,jakhsyad,,,,
pandu,jakhsyu,,,,
pandu,jakhsyu,,,,
panggil,jakhdi,,,,
panggul,gukhgu,,,,
pangkas,mena,,,,
panjang,jakha,,,,
pantas,jakhma,,,,
pantul,syawja,,,,
papah,gukhgu,,,,
paradise,ahr-adngasa,,,,
parallel,jakaze,,,,
paranormal,kawas,,,,
pardon,awjukh,,,,
paripurna,umu,,,,
part,naciza,,,,
particle,knekhi,,,,
pasangan,jasyala,,,,
pasir,jahi,,,,
pass,husya,,,,
pass,jahnaz,,,,
pass away,wami,,,,
passion,wabu,,,,
past,hisa,,,,
pasti,gesa,,,,
patient,hemiza,,,,
pattern,josa,,,,
patut,jakhma,,,,
pawn,cakhmi,,,,
pay,nasa,,,,
pay attention,madnga,,,,
payment,nasa,,,,
payudara,syasya,,,,
peaceful,syawa,,,,
peak,gusad,,,,
peak,haka,,,,
pecah,jera,,,,
pedih,haka,,,,
pedit,nafis,,,,
peduli,jesyusi,,,,
peek,jakhsyad,,,,
pegang,hekhmu,,,,
pegunungan,cukhu,,,,
pekat,cesa,,,,
pelihara,gaca,,,,
pelit,nafis,,,,
pelopor,ngejasa,,,,
peluang,jesuba,,,,
pelvis,gukhgu,,,,
pemalas,sazu,,,,
pembenaran,nyasi,,,,
pemberian,nyasyiza,,,,
pembohong,syuhma,,,,
pemimpin,ngejasa,,,,
pendar,ahr-reka,,,,
pengalaman,asala,,,,
pengaruh,syawja,,,,
pengaruh,syawja,,,,
pengelana,ngesakha,,,,
pengetahuan,khasang,,,,
penghinaan,yimkha,,,,
penghujung,gusad,,,,
penjara,nguku,,,,
penting,jakhma,,,,
penuh,jekhu,,,,
people,nadha,,,,
people,nadha,,,,
pepohonan,ahr-makhala,,,,
perangkat,khisaz,,,,
perasaan,khizam,,,,
perbuatan,nusyi,,,,
percaya,zangikh,,,,
perduli,jesyusi,,,,
perempuan,bakhima,,,,
perfect,umu,,,,
pergi,ngesakha,,,,
perhatikan,madnga,,,,
perih,haka,,,,
periksa,rona,,,,
perilaku,nusyi,,,,
perintah,jikhma,,,,
period,wuhi,,,,
periode,pawa,,,,
perjanjian,huwja,,,,
perkakas,khisaz,,,,
perlu,numu,,,,
perlu,numu,,,,
permulaan,wusa,,,,
permulaan,wusa,,,,
pernah,husya,,,,
perpustakaan,narala,,,,
perpustakaan,narala,,,,
perseorangan,ahl-wakhuhiza,,,,
person,ahl-wakhuhiza,,,,
personality,nusyi,,,,
pertama,wusa,,,,
pertama-tama,wusa,,,,
pesan,kihasa,,,,
peta,jema,,,,
petaka,jemanga,,,,
petang,hizad,,,,
pewaris,baki,,,,
physical,kaca,,,,
physique,ahr-kaca,,,,
pijak,sakhsya,,,,
pikat,sekha,,,,
pikir,khasang,,,,
pikiran,khasang,,,,
pikul,gukhgu,,,,
pikul,gusad,,,,
pilar,gusad,,,,
pilih,jisi,,,,
pillar,gusad,,,,
pimpin,ngejasa,,,,
pindah,mekhahina,,,,
pinggul,gukhgu,,,,
pinta,jikhma,,,,
pintar,aki,,,,
pintar,aki,,,,
pintar,aki,,,,
pintu,jikhmu,,,,
pioneer,ngejasa,,,,
pionir,ngejasa,,,,
pisah,naci,,,,
place,makha,,,,
place,syi,,,,
place,semang,,,,
planet,ahr-makha,,,,
plant,makha,,,,
pledge,huwja,,,,
pledge,huwja,,,,
plentiful,kuba,,,,
plunder,gakanya,,,,
plural,nakha,,,,
pohon,ahr-makhala,,,,
point,jula,,,,
point,jisi,,,,
pokok,ikhmi,,,,
pola,josa,,,,
pole,gusad,,,,
poor,resa,,,,
poros,jula,,,,
porsi,naciza,,,,
portion,naciza,,,,
posisi,semang,,,,
posisi,semang,,,,
position,semang,,,,
position,semang,,,,
potong,mena,,,,
potong,mena,,,,
potong,nafis,,,,
power,syaza,,,,
power,syaza,,,,
power,syaza,,,,
powerful,syaza,,,,
pra,jeka,,,,
pre,jeka,,,,
predict,kawas,,,,
present,miwa,,,,
press,jangha,,,,
pressure,jangha,,,,
pretext,nyasi,,,,
previous,hisa,,,,
previously,husya,,,,
pria,jekiza,,,,
pribadi,ahl-wakhuhiza,,,,
prison,nguku,,,,
proficient,niha,,,,
prohibit,sakad,,,,
promise,huwja,,,,
prosperous,ngaza,,,,
protect,gaca,,,,
proud,adngu,,,,
provide,naci,,,,
provoke,yimkha,,,,
proximity,gabu,,,,
prudent,aki,,,,
puan,bakhima,,,,
public,waha,,,,
publik,waha,,,,
pulang,nasi,,,,
pulas,sekha,,,,
punah,juha,,,,
puncak,gusad,,,,
pundak,nasi,,,,
punggung,nasi,,,,
punishment,syawja,,,,
punya,juta,,,,
pure,huri,,,,
purnama,ahr-nusakh,,,,
purpose,hedaga,,,,
pusat,jula,,,,
push,jangha,,,,
pustaka,narala,,,,
put,makha,,,,
putar,usad,,,,
putra,ahl-nekhi,,,,
putri,jangha,,,,
quick,reja,,,,
quiet,nesya,,,,
raba,hekhmu,,,,
radiasi,ahr-reka,,,,
radiate,ahr-reka,,,,
radiation,ahr-reka,,,,
raga,ahr-kaca,,,,
ragam,nesya,,,,
ragu,kacuha,,,,
raih,niha,,,,
rain,nyuga,,,,
rainfall,nyuga,,,,
rakus,kangu,,,,
rakus,kangu,,,,
rakyat,nadha,,,,
ramai,kawaz,,,,
ramal,kawas,,,,
rampas,gakanya,,,,
rangkai,kawaz,,,,
rangkum,khabud,,,,
rapat,jasyam,,,,
rapuh,sazu,,,,
rasa,rikhma,,,,
rasa kemanusiaan,khizam,,,,
rasul,jemanga,,,,
rata,kama,,,,
rational,baka,,,,
rawat,gaca,,,,
raya,kaza,,,,
read,nara,,,,
real,asya,,,,
really,hegami,,,,
rear,nasi,,,,
reason,syawja,,,,
reasoning,khasang,,,,
rebut,gakanya,,,,
recall,idam,,,,
recite,nara,,,,
recognize,haza,,,,
recompense,nasa,,,,
redo,usad,,,,
refuse,nakhma,,,,
refute,nakhma,,,,
regarding,mekhma,,,,
regret,heha,,,,
regu,nadha,,,,
reguk,khaya,,,,
regulation,amuk,,,,
reject,nakhma,,,,
rela,musu,,,,
related,hekuja,,,,
relatif,hewu,,,,
relative,hewu,,,,
release,nyisa,,,,
rembug,wulabaka,,,,
remeh,wusya,,,,
remember,idam,,,,
reminisce,idam,,,,
remove,nyisa,,,,
rendah,kekhsya,,,,
renggang,gabu,,,,
repeat,usad,,,,
repent,heha,,,,
replace,cakhmi,,,,
reply,nasa,,,,
reply,nyasi,,,,
request,jikhma,,,,
require,numu,,,,
required,bagin,,,,
respect,hasa,,,,
respect,gukhgu,,,,
respon,nasa,,,,
respond,nasa,,,,
respons,nasa,,,,
responsible,gukhgu,,,,
result,syawja,,,,
retak,jera,,,,
revenge,syekhsya,,,,
reverberation,syawja,,,,
reward,nasa,,,,
riang,nanyaciza,,,,
rich,ngaza,,,,
right,hegami,,,,
rimba,,,,,
rimbun,jasyam,,,,
rinci,ukaz,,,,
ringan,wusya,,,,
ringkas,khabud,,,,
ringkih,sazu,,,,
ripah,kuba,,,,
risalah,kihasa,,,,
rise,nadu,,,,
river,asi,,,,
riwayat,hegaka,,,,
road,gasakh,,,,
rock,namu,,,,
roh,ahr-taba,,,,
romance,rikhma,,,,
root,ahr-mukha,,,,
rotate,usad,,,,
rough,aha,,,,
round,usad,,,,
ruah,kuba,,,,
ruin,juha,,,,
ruined,juha,,,,
runding,wulabaka,,,,
runway,sakhsya,,,,
rupa,nekhsya,,,,
rusak,juha,,,,
saat,ham,,,,
sabar,hemiza,,,,
sad,hesyi,,,,
sadar,baka,,,,
safe,hesawa,,,,
saja,ruwa,,,,
sakit,haka,,,,
sakit,haka,,,,
sakit,haka,,,,
salah,hasa,,,,
salam,hasa,,,,
saling,hasi,,,,
salute,hasa,,,,
sama,hekuja,,,,
sama-sama,syakh,,,,
sambut,besngo,,,,
same,hawa,,,,
samudra,sabu,,,,
sand,jahi,,,,
sane,baka,,,,
sangat,hegami,,,,
sanggah,nakhma,,,,
sangka,yimkha,,,,
sangsi,kacuha,,,,
santap,wanga,,,,
sapa,hasa,,,,
sari,ikhmi,,,,
sasar,sakhsya,,,,
satwa,ahl-yabukha,,,,
saudara,habsyaka,,,,
saudari,habsyaka,,,,
sawan,nasa,,,,
say,ngama,,,,
sayang,syozakh,,,,
scared,mangu,,,,
scene,kihasa,,,,
science,khasang,,,,
score,khisaz,,,,
scripture,nung,,,,
sea,sabu,,,,
season,wuhi,,,,
sebab,syawja,,,,
sebab,syawja,,,,
sebagai,hekuja,,,,
sebelum,hejeka,,,,
sebelum,jeka,,,,
sebelumnya,husya,,,,
sebentar,ngega,,,,
second,syemi,,,,
secure,hesawa,,,,
sederhana,wusya,,,,
sedih,hesyi,,,,
sedih,hesyi,,,,
sedot,khaya,,,,
see,jakhsyad,,,,
see,jakhsyad,,,,
seed,ahr-mukha,,,,
seed,ahr-mukha,,,,
seed,ahr-mukha,,,,
segala,hesuku,,,,
segala,hesuku,,,,
segan,hasa,,,,
segar,tu,,,,
sehat,baka,,,,
sehat,baka,,,,
sehingga,sakhma,,,,
seimbang,hemaka,,,,
seiring,mam,,,,
seiring,jakaze,,,,
seize,gakanya,,,,
sejahtera,ngaza,,,,
sejalan,jakaze,,,,
sejarah,hegaka,,,,
sejati,hegami,,,,
sejati,hegami,,,,
sekadar,ruwa,,,,
sekejap,ngega,,,,
sela,nyasyiza,,,,
selain,ruwasi,,,,
selamanya,anaz,,,,
selamat,hesawa,,,,
selanjutnya,sakhma,,,,
select,jisi,,,,
selesai,hesehazi,,,,
self,haza,,,,
self-reliant,bakhsyiki,,,,
seluruh,hesuku,,,,
semangat,kuba,,,,
semen,aza,,,,
semesta,ahr-asa,,,,
sempurna,umu,,,,
semu,hewu,,,,
semua,hesuku,,,,
senang,syozakh,,,,
sendiri,bakhsyiki,,,,
sengaja,hedaga,,,,
sense,rikhma,,,,
sentuh,hekhmu,,,,
senyap,haza,,,,
separate,naci,,,,
sepele,wusya,,,,
seperti,hekuja,,,,
serakah,kangu,,,,
serasi,jasyala,,,,
serempak,syakh,,,,
serene,syawa,,,,
serigala,hekicasa,,,,
serta,syakh,,,,
serupa,hekuja,,,,
serve,gaha,,,,
service,gaha,,,,
sesaat,syemi,,,,
sesal,heha,,,,
sesat,hasa,,,,
sesuai,jakhma,,,,
sesuai,nyasi,,,,
sesuatu,muamu,,,,
sesudah,hemesa,,,,
setara,hemaka,,,,
setelah,husya,,,,
setia,hemiza,,,,
setiap,miza,,,,
setuju,haza,,,,
several,nakha,,,,
shall,angakh,,,,
shaman,kawas,,,,
shape,nekhsya,,,,
shape,asya,,,,
sharpen,aha,,,,
shatter,jera,,,,
shelter,khabud,,,,
shift,mekhahina,,,,
shine,ahr-reka,,,,
show,jisi,,,,
shy,hasa,,,,
sial,khanya,,,,
siang,hizad,,,,
sibling,habsyaka,,,,
sick,haka,,,,
sign,makhsya,,,,
siksa,syawja,,,,
silam,hisa,,,,
silent,nyekhi,,,,
silky,miju,,,,
silsilah,hishisa,,,,
simak,madnga,,,,
simbol,makhsya,,,,
similar,hekuja,,,,
simpan,makha,,,,
simpel,wusya,,,,
simple,wusya,,,,
simple,wusya,,,,
simpuh,mukhsyung,,,,
simpul,khabud,,,,
simultaneous,syakh,,,,
sinar,ahr-reka,,,,
sincere,musu,,,,
sindir,waka,,,,
singkir,nyisa,,,,
sink,asesa,,,,
sip,khaya,,,,
sistem,amuk,,,,
sit,him,,,,
sit down,him,,,,
skilled,baka,,,,
sky,ahr-sadim,,,,
sky,ahr-sadim,,,,
slander,yimkha,,,,
slash,mena,,,,
sleep,sesa,,,,
sleep,misyu,,,,
slice,mena,,,,
slumber,sesa,,,,
small,kekhsya,,,,
smart,aki,,,,
smooth,hoym,,,,
snatch,gakanya,,,,
so that,hujaza,,,,
society,nadha,,,,
soft,hoym,,,,
soil,ahr-makha,,,,
solution,ahr-razik,,,,
sombong,adngu,,,,
something,muamu,,,,
sorcerer,kawas,,,,
sore,hizad,,,,
sorrow,hesyi,,,,
sorrowful,hesyi,,,,
soul,ahr-taba,,,,
sound,hubaka,,,,
source,syaki,,,,
space,ahr-sadim,,,,
sparkle,neknga,,,,
sparse,gabu,,,,
speak,ngama,,,,
speed,gasakh,,,,
sperm,aza,,,,
sperma,aza,,,,
spin,usad,,,,
spirit,ahr-taba,,,,
spirited,kuba,,,,
split,naci,,,,
spot,jula,,,,
spy,jakhsyad,,,,
stab,makha,,,,
stand,nadu,,,,
standard,asyam,,,,
star,nikhma,,,,
stare,kawas,,,,
start,wusa,,,,
start,wusa,,,,
start,wusa,,,,
status,hemamu,,,,
steadfast,mecang,,,,
step,gasakh,,,,
step on,sakhsya,,,,
still,gesa,,,,
still not,jeka,,,,
stingy,nafis,,,,
stone,namu,,,,
stop,hesehazi,,,,
storage,idam,,,,
store,makha,,,,
story,kihasa,,,,
story,kihasa,,,,
straight,mecang,,,,
stream,asi,,,,
stroke,nysa,,,,
strong,syaza,,,,
stupid,syudu,,,,
sturdy,mecang,,,,
suara,hubaka,,,,
submit,mukhsyung,,,,
subsequently,sakhma,,,,
substitute,cakhmi,,,,
subuh,hizad,,,,
subur,hunu,,,,
successful,ngaza,,,,
suci,huri,,,,
sudah,husya,,,,
suffering,haka,,,,
suitable,jakhma,,,,
sujud,mukhsyung,,,,
suka,syozakh,,,,
sukses,ngaza,,,,
suku,hungu,,,,
suku bangsa,hungu,,,,
sulit,huha,,,,
sumbu,huwnu,,,,
summarize,khabud,,,,
summit,gusad,,,,
sumpah,huwja,,,,
sun,ahr-wamanyaki,,,,
sungai,asi,,,,
sungguh,hegami,,,,
sunlight,ahr-wamanyaki,,,,
sunny,ahr-reka,,,,
sunrise,ahr-wamanyaki,,,,
sunyi,nyekhi,,,,
supaya,hujaza,,,,
supaya,hujaza,,,,
support,gukhgu,,,,
suram,cesa,,,,
sure,gesa,,,,
surely,gesa,,,,
surga,ahr-adngasa,,,,
surge,cemaka,,,,
surrender,mukhsyung,,,,
surrounding,hengima,,,,
suruh,jikhma,,,,
surya,ahr-wamanyaki,,,,
susah,huha,,,,
suspend,cakhmu,,,,
suspicion,kacuha,,,,
sustainable,anasyi,,,,
susun,amuk,,,,
susun,kawaz,,,,
swadaya,bakhsyiki,,,,
swear,huwja,,,,
syarat,numu,,,,
symbol,makhsya,,,,
symptom,cegasa,,,,
system,amuk,,,,
taat,mam,,,,
taat,mam,,,,
tabiat,nusyi,,,,
tabrak,manka,,,,
tahan,manya,,,,
tahanan,nguku,,,,
tahap,gasakh,,,,
tahu,khasuki,,,,
tak,mang,,,,
takdir,mangsyi,,,,
take care of,gaca,,,,
takluk,mikhsya,,,,
takut,mangu,,,,
tale,kihasa,,,,
talk,ngama,,,,
tall,gusad,,,,
tamak,kangu,,,,
tamat,juha,,,,
tambah,ngaza,,,,
tanah,ahr-makha,,,,
tanam,makha,,,,
tancap,makha,,,,
tanda,makhsya,,,,
tandus,cuku,,,,
tanggung,gukhgu,,,,
tanggungan,waha,,,,
tangkap,madnga,,,,
tanpa,gusad,,,,
tanya,mata,,,,
tapi,maji,,,,
taraf,hemamu,,,,
target,sakhsya,,,,
tari,maki,,,,
tarian,maki,,,,
taruh,makha,,,,
tata,amuk,,,,
tatap,jakhsyad,,,,
taunt,waka,,,,
teach,agak,,,,
team,nadha,,,,
team,nadha,,,,
tebal,jasyam,,,,
tebang,mena,,,,
tebas,mena,,,,
tebus,awjukh,,,,
tegak,mecang,,,,
tegas,gesa,,,,
teguh,mecang,,,,
tekan,jangha,,,,
telah,husya,,,,
telantar,anaz,,,,
tempat,semang,,,,
temu,wi,,,,
tenaga,syaza,,,,
tenang,nyekhi,,,,
tendency,nusyi,,,,
tengah,akhmaka,,,,
tenggelam,asesa,,,,
